key,value,year,category,latitude,longitude,country
Khatyn,1,2022,loc,54.33417645,27.944862169932613,Belarus
Grande Russie,3,2022,loc,55.7429515,37.6009051,Russia
Dresde,1,2022,loc,51.0493286,13.7381437,Germany
Basra,2,2022,loc,30.4952371,47.8090981,Iraq
Place Rouge,4,2022,loc,55.7535924,37.62148945731688,Russia
Zaparojié,1,2022,loc,42.10629368357933,43.02533989191237,Georgia
Quello,1,2022,loc,-14.2495273,-74.1979379,Peru
not Ukraine,1,2022,loc,51.405166050000005,30.054396180557664,Ukraine
Berlaymont,1,2022,loc,50.84362475,4.382543565219331,Belgium
Wiesbaden,1,2022,loc,50.0820384,8.2416556,Germany
Maison russe,27,2022,loc,48.6351332,2.336534,France
Bengladesh,1,2022,loc,35.7459363,51.4025408,Iran
Villejuif,1,2022,loc,48.7921098,2.3633048,France
Kremlin-Bicêtre,1,2022,loc,48.8125893,2.3570028,France
République de Donetsk,6,2022,loc,55.87324621209722,49.078397797106966,Russia
crocodile du Nil,1,2022,loc,43.6231347,5.209012266950325,France
Maya,1,2022,loc,34.7086165,135.2249935,Japan
Harbin Polarland,2,2022,loc,45.78281815,126.58049099280164,China
Umunze,1,2022,loc,5.9660801,7.2367984,Nigeria
Biafra,1,2022,loc,-0.1496686,35.1927137,Kenya
Gdansk,1,2022,loc,54.42880315,18.79832701217957,Poland
Florida,1,2022,loc,27.7567667,-81.4639835,United States
Puerto Cisnes,1,2022,loc,-44.7272567,-72.680463,Chile
Kabuga,1,2022,loc,-1.9791618,30.22657,Rwanda
Nyange,1,2022,loc,-1.4294524000000002,29.636016558969857,Rwanda
Katanga,3,2022,loc,-10.51971805,27.84328039804848,Democratic Republic of the Congo
Monga,1,2022,loc,-35.5818,149.9179,Australia
KIDNAPPING,1,2022,loc,40.464108,-3.5708142,Spain
Lyonnais,2,2022,loc,47.6514295,-2.1598509,France
Bélarus,1,2022,loc,53.4250605,27.6971358,Belarus
NFT,1,2022,loc,23.20212575,69.7421273518649,India
République turque,1,2022,loc,35.2245313,33.6252379,Cyprus
Chypre Nord,1,2022,loc,35.2245313,33.6252379,Cyprus
Khaoula,1,2022,loc,36.6593494,41.4681255,Syria
Fédération du Russie,1,2022,loc,55.8008155,37.52721310382645,Russia
Parquet,1,2022,loc,45.0762822,4.3409139,France
Sevran,1,2022,loc,48.937634,2.5298164,France
commissariat de Sainte-Geneviève-des-Bois,1,2022,loc,48.631029,2.337265408544952,France
Evry,2,2022,loc,48.6241665,2.4289667,France
Kaaris,1,2022,loc,61.16314365559733,23.94251960087963,Finland
Montbéliard,1,2022,loc,47.5102368,6.7977564,France
AILCT,1,2022,loc,5.2410440000000005,-4.204757963538309,Côte d'Ivoire
Jacqueville,1,2022,loc,5.2076511,-4.4195117,Côte d'Ivoire
Ednaldo Rodrigues,1,2022,loc,-7.402084841493904,-35.110470551303045,Brazil
Rodrigues,1,2022,loc,-19.7092,63.4425995,Mauritius
Gaskindé,2,2022,loc,13.912974,-1.634256,Burkina Faso
Duc de Boulogne,1,2022,loc,49.258986967197096,7.3494235980384754,Germany
Catalans,1,2022,loc,43.2544538,0.2486186,France
Somali,1,2022,loc,8.3676771,49.083416,Somalia
Sud-Soudan,1,2022,loc,7.8699431,29.6667897,South Sudan
Sana,1,2022,loc,15.3538569,44.2058841,Yemen
Port-au-Prince,5,2022,loc,18.547327,-72.3395928,Haiti
Défense du Mali,1,2022,loc,12.6274847,-8.0164675,Mali
Moncif,1,2022,loc,34.0383167,-4.999223,Morocco
Matadi,3,2022,loc,-5.8256559,13.4609047,Democratic Republic of the Congo
Mont-Ngafula,2,2022,loc,-4.49499265,15.26772664040692,Democratic Republic of the Congo
Vinnitsa,8,2022,loc,49.2392809,28.5110617,Ukraine
Afrique-États-Unis,2,2022,loc,38.9200111,-77.06063803350443,United States
Al-Khor,1,2022,loc,25.6837333,51.5031212,Qatar
avenue des Champs-Élysées,1,2022,loc,48.86614866335567,2.31900834175702,France
Kosovo online,1,2022,loc,42.6479595,21.1580343,Kosovo
Mondial,1,2022,loc,47.0619275,22.3958898,Romania
El Tactico,1,2022,loc,10.0362117,-67.4834765,Venezuela
Houston,2,2022,loc,29.7589382,-95.3676974,United States
Nigeria,3,2022,loc,9.6000359,7.9999721,Nigeria
Maroc-France,1,2022,loc,48.2469343,-1.9953749,France
Lille-Roubaix-Tourcoing,1,2022,loc,50.70083358984304,3.1732960331835423,France
Réseau Tan,1,2022,loc,43.18284905,-0.6241231318696127,France
Utrecht,2,2022,loc,52.0907006,5.1215634,Netherlands
Tel Sheva,1,2022,loc,31.2456487,34.8577683,Israel
Jérusalem-Est,1,2022,loc,49.092073,6.1621733,France
France-Maroc,2,2022,loc,48.2469343,-1.9953749,France
Haute,1,2022,loc,48.342338,5.6495335,France
Funa,1,2022,loc,-4.32382677932289,15.340823971583402,Democratic Republic of the Congo
Limete,1,2022,loc,-4.35434675,15.346685373651804,Democratic Republic of the Congo
Kasa Vubu,1,2022,loc,-4.341715,15.304017356925804,Democratic Republic of the Congo
Ngiri-Ngiri,1,2022,loc,-4.35698575,15.29868287461928,Democratic Republic of the Congo
Barumbu,1,2022,loc,-4.3190075,15.32569336300298,Democratic Republic of the Congo
FAN,1,2022,loc,22.4921355,114.13860862364318,China
Gendarmerie,1,2022,loc,35.65566145,-0.5231456090314079,Algeria
Al-Qaïda,1,2022,loc,3.73872,96.8327954,Indonesia
Alhamdoulilah,1,2022,loc,16.002382,-16.4881016,Senegal
Europe-Afrique,1,2022,loc,45.41003374680727,-1.152985145474665,France
Franco-Marocains,1,2022,loc,47.5707175,6.7675035,France
France-Maroc,1,2022,loc,48.2469343,-1.9953749,France
Fréjus,1,2022,loc,43.4330308,6.7360182,France
Centrale nucléaire,1,2022,loc,37.4227348,141.02693042556942,Japan
Kadhafi,1,2022,loc,-20.1589033,57.51138843552235,Mauritius
Cher,1,2022,loc,47.0248824,2.5753333606655704,France
hôtel des,1,2022,loc,48.8529453,2.4006573,France
West Bay,1,2022,loc,50.7113313,-2.761289,United Kingdom
Afrique-Russie,1,2022,loc,55.758955,37.5943635,Russia
République fédérale du Nigeria,1,2022,loc,-8.8109501,13.2464042,Angola
LIG,2,2022,loc,44.4777617,8.7026296,Italy
comté de Kajiado,1,2022,loc,-2.12171705,36.78625503675998,Kenya
Makindu,2,2022,loc,-2.280636,37.81954,Kenya
Kegogi,1,2022,loc,-0.5489299,34.8438698,Kenya
Keroka,1,2022,loc,-0.7781996,34.9472145,Kenya
Kilgoris,1,2022,loc,-1.008391,34.88001,Kenya
Kisii Nairobi,1,2022,loc,-1.3381506,36.77208875,Kenya
Tambov,2,2022,loc,52.7216164,41.4523988,Russia
Rasskazovo,1,2022,loc,52.658699,41.879002,Russia
Fayoum,4,2022,loc,29.340737,30.620104467964623,Egypt
Gerza,1,2022,loc,29.43341867010533,31.19153351099576,Egypt
Ancien empire,1,2022,loc,46.8142725,-71.2074214,Canada
Crocodilopolis,1,2022,loc,29.3074076,30.8399651,Egypt
Stade Nyayo,2,2022,loc,-1.30412095,36.824668953331496,Kenya
Mayence,1,2022,loc,49.9995205,8.2736253,Germany
aéroport de Munich,1,2022,loc,48.3539625,11.778592469106236,Germany
aéroport de Brandebourg,1,2022,loc,52.3664935,13.488038876885105,Germany
AIGLE,1,2022,loc,46.3179006,6.9688929,Switzerland
Benishangul-Gumuz,1,2022,loc,10.3778251,35.5084442,Ethiopia
Pays du Golfe,1,2022,loc,46.47721837024112,-1.1158858729426486,France
Bouc-Bel-Air,1,2022,loc,43.4511819,5.4127848,France
Farge,1,2022,loc,53.200157,8.528893,Germany
Bouc-Bel-Air,1,2022,loc,43.4511819,5.4127848,France
Roland-Garros,1,2022,loc,44.8612862,-0.6267479,France
Grande Assemblée nationale de Turquie,1,2022,loc,39.91183865,32.85104616764786,Turkey
Cumhur,1,2022,loc,48.3811195,10.9156383,Germany
Abdurrahim,1,2022,loc,40.641602,26.256338,Turkey
Berislav,1,2022,loc,46.8357749,33.416743,Ukraine
Kropivnitski,1,2022,loc,48.5105805,32.2656283,Ukraine
université de Columbia,1,2022,loc,40.80775585,-73.96161411567529,United States
RICI,1,2022,loc,40.8408861,-1.3230752,Spain
Tomahawk,1,2022,loc,45.4710329,-89.7314472,United States
Riazan,9,2022,loc,54.6702523,39.68844236231995,Russia
Kariba,2,2022,loc,-17.223993450000002,27.600645004043955,Zambia
DAPA,1,2022,loc,9.7577166,126.0528849,Philippines
Yonhap,9,2022,loc,-23.5258853,-46.646246671340045,Brazil
Icis,2,2022,loc,51.8253795,5.8686891,Netherlands
district de Columbia,1,2022,loc,38.89384735,-76.98804281910948,United States
al-Megrahi,1,2022,loc,32.75363225,12.723347347216263,Libya
Lockerbie,2,2022,loc,55.1218578,-3.355237,United Kingdom
Setif,2,2022,loc,36.1893494,5.4046876,Algeria
Islande,2,2022,loc,64.9841821,-18.1059013,Iceland
Svatovo,2,2022,loc,49.4176663,38.1456729,Ukraine
Bahr El Gazel,1,2022,loc,14.4682468,16.9416836,Chad
Inhumés,1,2022,loc,49.2788774,-0.2674256,France
Bahr El Ghazel,1,2022,loc,14.4682468,16.9416836,Chad
cédi,4,2022,loc,35.3100537,106.603154,China
Sanctuaire,1,2022,loc,50.1085281,4.960955023716871,Belgium
région Afrique,1,2022,loc,-31.7629585,29.00148788728904,South Africa
Tougas,1,2022,loc,45.36957937589195,-73.76069063746363,Canada
Afrique noire,2,2022,loc,14.68356615,-17.46774127140469,Senegal
Élysées,1,2022,loc,48.8707573,2.3053312,France
Bambo,1,2022,loc,3.5258967,40.9712235,Kenya
narghilé,1,2022,loc,45.0751342,7.6801718,Italy
Merowe,2,2022,loc,18.4811972,31.8171688,Sudan
Brucelles,1,2022,loc,44.0690381,6.3821234,France
Almaty,3,2022,loc,43.2363924,76.9457275,Kazakhstan
République de Bouriatie,1,2022,loc,52.7182426,109.492143,Russia
Kirkouk,1,2022,loc,35.4719308,44.3953896,Iraq
Racca,1,2022,loc,-33.5007992,-65.7880275,Argentina
UE-Russie,1,2022,loc,56.747269,52.012658,Russia
République arabe,4,2022,loc,34.8147886,38.42317811509885,Syria
Borrells,1,2022,loc,42.0494927,1.520018,Spain
Pays-de-Galles,1,2022,loc,52.2928116,-3.73893,United Kingdom
Bichkek,1,2022,loc,42.8777895,74.6066926,Kyrgyzstan
Yimiougou,1,2022,loc,13.1337737,-1.5391019,Burkina Faso
Centre nord,1,2022,loc,13.23871,-1.0349831514084509,Burkina Faso
Nordgold,1,2022,loc,54.6035866,18.2432685,Poland
Somita,1,2022,loc,13.207109,-16.302767,The Gambia
Tembela,1,2022,loc,0.5106082000000001,29.45961403094864,Democratic Republic of the Congo
Marines,1,2022,loc,39.6755957,-0.5612995,Spain
centrale hydro-électrique,1,2022,loc,49.508141,4.3638005,France
Croix-Rouge russe,1,2022,loc,50.4096017,1.564955,France
Bruges,1,2022,loc,51.2085526,3.226772,Belgium
Marrakech-Safi,1,2022,loc,31.6048574,-8.3654032,Morocco
Khimki,2,2022,loc,55.8917293,37.4396994,Russia
Bataclan,1,2022,loc,48.8630357,2.3706465,France
arcs-en-ciel,1,2022,loc,46.1879101,6.1921265,Switzerland
Amao,1,2022,loc,12.2202007,3.1586847,Niger
marchéLe,1,2022,loc,45.674821,11.2280045,Italy
ville de New York,1,2022,loc,42.7030126,23.3227773,Bulgaria
Umaro,1,2022,loc,-13.6854399,-74.0276185,Peru
Ezulwini,1,2022,loc,-26.4018193,31.178316,Eswatini
University College Cork,1,2022,loc,51.8947384,-8.4903073,Ireland
MV Greenwich,4,2022,loc,51.49539605,0.0431925434669015,United Kingdom
Boala,1,2022,loc,11.1062105,-1.7625332,Burkina Faso
Centre-Nord,2,2022,loc,13.23871,-1.0349831514084509,Burkina Faso
centrale nucléaire de Koursk,2,2022,loc,51.67769615,35.60649660411259,Russia
Flotte de la,1,2022,loc,43.2927114,5.381415739452604,France
hôpital Albert-Einstein,1,2022,loc,-23.59961285,-46.71487976621575,Brazil
EWB,1,2022,loc,41.6765725,-70.95929008264703,United States
Chobe,1,2022,loc,-18.391508450000003,24.706751761502648,Botswana
Okavango Panhandle,1,2022,loc,-17.986207399999998,22.985276761612205,Namibia
Département de la Faune,1,2022,loc,50.6808063,3.0583747,France
Secrétaire général du,1,2022,loc,4.178125400000001,9.654414871202643,Cameroon
République du Kenya,1,2022,loc,50.81174325,4.362744045312898,Belgium
Salon,1,2022,loc,45.01895,0.77178,France
Wali,1,2022,loc,28.097983,101.5572078,China
Souss-Massa,1,2022,loc,30.187722,-8.6322498,Morocco
Havilland Canada,1,2022,loc,46.8184603,-84.3985103,Canada
Phoenix,2,2022,loc,33.4484367,-112.074141,United States
Farah,1,2022,loc,32.607111,62.671011,Afghanistan
Barbarie,1,2022,loc,47.4212523,0.5812,France
Tsa-Algérie,2,2022,loc,24.5765551,1.4419406,Algeria
Saoura,2,2022,loc,13.8356642,-4.1537395,Mali
Ahaggar,1,2022,loc,23.284083,5.5320051,Algeria
Ronchamp,1,2022,loc,47.7002959,6.632869,France
Grand Besançon,1,2022,loc,47.230722150000005,6.029411988639007,France
Angers,2,2022,loc,47.4739884,-0.5515588,France
Mwenge,1,2022,loc,-6.7666642,39.231338,Tanzania
Al-Mahmoudiya,1,2022,loc,33.3868449,35.552364,Lebanon
Jazira,1,2022,loc,39.1765379,69.8712779,Tajikistan
Bourse de Lagos,1,2022,loc,45.8567344,-75.25256147191554,Canada
Noir,1,2022,loc,46.9357396,5.3430355,France
Nîmes,1,2022,loc,43.8374249,4.3600687,France
place de la Comédie,2,2022,loc,49.12142525,6.173428664642266,France
Guantanamo,1,2022,loc,20.1431797,-75.2034783,Cuba
Spornoé,1,2022,loc,54.3357447,62.4889665,Russia
Hautes,1,2022,loc,43.30088,5.3676145,France
MoUs,2,2022,loc,34.8481996,-1.7495732,Algeria
Syndicat tunisien,1,2022,loc,36.826703050000006,10.184440636040744,Tunisia
malades,1,2022,loc,35.2693314,25.1098889,Greece
Lié,1,2022,loc,30.8124247,34.8594762,Israel
Rhénanie-Palatinat,1,2022,loc,49.9531599,7.310646,Germany
Glencore,1,2022,loc,-11.3722732,-52.246187853373016,Brazil
Eco,4,2022,loc,1.32344785,103.94498453481926,Singapore
Chamalières,1,2022,loc,45.776018,3.0681174,France
États,1,2022,loc,39.7837304,-100.445882,United States
Zone monétaire,1,2022,loc,-6.8121919,39.2925702,Tanzania
Taman,3,2022,loc,-7.3631369,112.67566204382938,Indonesia
Kertch,3,2022,loc,45.3534002,36.4538645,Ukraine
Jitomir,6,2022,loc,50.2601065,28.6696281,Ukraine
Oxford,2,2022,loc,51.7520131,-1.2578499,United Kingdom
métaverse,1,2022,loc,41.9470723,-87.6559443,United States
Gana,1,2022,loc,8.0300284,-1.0800271,Ghana
Dibrov,1,2022,loc,48.7770962,17.6963838,Slovakia
Afrique du Nord-Est,2,2022,loc,49.56514165,3.635646354570677,France
Gouina,3,2022,loc,14.0151851,-11.1024721,Mali
Mise en Valeur du fleuve Sénégal,1,2022,loc,14.6996291,-17.4495359,Senegal
fleuve Sénégal,2,2022,loc,16.1060992,-13.8458867,Senegal
SOGEM,1,2022,loc,43.6064634,1.4314071,France
Manantali,1,2022,loc,13.2031313,-10.4523391,Mali
barrage de Gouina,1,2022,loc,14.00954085,-11.100869827918247,Mali
ville de Kayes,1,2022,loc,14.4494779,-11.4345266,Mali
barrage de Diama,1,2022,loc,16.214393,-16.415167914674658,Senegal
Félou,1,2022,loc,16.1253338,-13.7154457,Senegal
Koukoutamba,1,2022,loc,11.2684996,-11.3345073,Guinea
Grande,2,2022,loc,53.5823287,10.3863496,Germany
Kylian,1,2022,loc,43.3068181,-73.6951628,United States
Maigamji,1,2022,loc,11.4547437,7.322330103797266,Nigeria
Rugu,1,2022,loc,-1.8298941,31.1583048,Tanzania
Katsina,1,2022,loc,12.5630825,7.6207063,Nigeria
Semeru,3,2022,loc,-8.1078426,112.92248,Indonesia
Mintp,2,2022,loc,3.8604902,11.5219072,Cameroon
rivière Jukskei,2,2022,loc,-26.0099493,28.0397763,South Africa
Afrique du sud,2,2022,loc,-28.8166236,24.991639,South Africa
Johannesbourg,1,2022,loc,-26.205,28.049722,South Africa
Épiphanie,1,2022,loc,48.85185235,2.3229850321129706,France
Soufroulaye,1,2022,loc,14.4073997,-4.0826813,Mali
Toun,1,2022,loc,11.9100362,-3.6427902,Burkina Faso
Bankass,1,2022,loc,14.0786136,-3.5187494,Mali
Koury,1,2022,loc,12.7413508,-3.4980159,Burkina Faso
Bénéna,1,2022,loc,14.374474,21.472152,Chad
Sikasso,1,2022,loc,11.529684,-6.866325857692308,Mali
aéroport Roissy-Charles de Gaulle,1,2022,loc,49.0068908,2.571081969101916,France
Ed-Dabaa,1,2022,loc,36.1173764,37.1340998,Syria
lac Turkana,2,2022,loc,3.52589445,36.07429489758651,Kenya
Garissa,2,2022,loc,-0.52363325,40.35640534962073,Kenya
Kurde,1,2022,loc,48.8719188,2.3517849,France
AAX,1,2022,loc,-19.563132000000003,-46.96040575380038,Brazil
musée de Paris,1,2022,loc,48.85991785,2.326584937223036,France
Namas,4,2022,loc,38.4632879,23.5905263,Greece
musée Pitt Rivers,1,2022,loc,51.75875945,-1.2550636261836865,United Kingdom
British Muséum,1,2022,loc,51.51929365,-0.1280177217849472,United Kingdom
Agou,1,2022,loc,5.982888,-3.943933,Côte d'Ivoire
Missouri,1,2022,loc,38.7604815,-92.5617875,United States
Ryad,2,2022,loc,48.8122584,2.3007075,France
Java Est,2,2022,loc,-21.9389032,-48.3777419,Brazil
Maghrébins,1,2022,loc,31.7748268,35.2341728,Israel
Lambaréné,2,2022,loc,-0.6942603,10.2236482,Gabon
Pyramides de Guizeh,1,2022,loc,29.86087435,31.19103921115072,Egypt
Louxor,1,2022,loc,25.702096,32.647186,Egypt
Guizeh,1,2022,loc,29.86087435,31.19103921115072,Egypt
Chryse,2,2022,loc,39.2885749,22.8573916,Greece
Togliatti,1,2022,loc,53.5149884,49.4073316,Russia
Naplouse,1,2022,loc,32.2205316,35.2569374,Palestinian Territory
Pygmées,1,2022,loc,43.3589408,-3.8305915776200887,Spain
Congo-Kinshasa,1,2022,loc,-2.9814344,23.8222636,Democratic Republic of the Congo
Ath,2,2022,loc,39.355589,-82.0610404,United States
Black,1,2022,loc,31.0093468,-85.7443772,United States
Alost,1,2022,loc,50.9383226,4.0392147,Belgium
Gaya,1,2022,loc,24.67938895,85.01158329654393,India
Handled,1,2022,loc,40.0091772,-75.1939044,United States
Taibbi,1,2022,loc,37.2812623,14.0832612,Italy
Mölndal,1,2022,loc,57.6564918,12.0153085,Sweden
Affaires,1,2022,loc,25.0387502,121.51631520197436,Taiwan
Persuadé,1,2022,loc,43.2618089,-2.9254092,Spain
Lorient,1,2022,loc,47.7477336,-3.3660907,France
Cameroun-Brésil,1,2022,loc,9.5235324,-13.6965078,Guinea
zoo de Taronga,1,2022,loc,-33.8422507,151.24077832034266,Australia
Mitte,1,2022,loc,52.517012,13.3888222,Germany
Nachtigal Platz,1,2022,loc,52.599141,11.865223,Germany
Afrique du sud-ouest,1,2022,loc,-15.80752915,-47.87384817034305,Brazil
Commerçant,1,2022,loc,43.508859,0.4366065,France
Mukono,2,2022,loc,-0.0523244999999999,32.7262557476065,Uganda
Gare française,1,2022,loc,52.5864128,13.290249846816764,Germany
Venise du nord,1,2022,loc,50.37187,3.470886733063053,France
OFII,1,2022,loc,48.8267848,2.372575,France
Maine,3,2022,loc,45.709097,-68.8590201,United States
Maine,1,2022,loc,45.709097,-68.8590201,United States
Golfe du Mexique,2,2022,loc,25.2834459,-89.9066163,Gulf of Mexico
Deraa,2,2022,loc,32.6227776,36.1067639,Syria
Jasim,3,2022,loc,32.9909125,36.0608068,Syria
Zhuhai,1,2022,loc,22.273734,113.5721327,China
Zhuhai Airshow,1,2022,loc,22.02093755,113.382454918371,China
Krasnogorovka - Donetsk,1,2022,loc,48.01068,37.50449,Ukraine
Kirovski,1,2022,loc,51.0124234,81.5014986,Russia
Yakovlevka,1,2022,loc,54.297798,55.548573,Russia
Krab,2,2022,loc,50.815583,14.236638,Czechia
SARB,1,2022,loc,14.03986,44.381858,Yemen
Melilla,2,2022,loc,35.2918698,-2.9409026,Spain
El Faro,2,2022,loc,-33.9550658,-58.3512641,Uruguay
Auschwitz,1,2022,loc,50.0336707,19.260079835793636,Poland
Parler,1,2022,loc,33.4934965,-80.5103648,United States
Las Vegas,1,2022,loc,36.1672559,-115.148516,United States
Times Square,2,2022,loc,40.7572614,-73.98589982948505,United States
Mus,1,2022,loc,43.741,4.20191,France
Taean,1,2022,loc,38.8366118,125.5071481,North Korea
Axios,2,2022,loc,40.782479,22.642082,Greece
Tel Aviv,2,2022,loc,32.0852997,34.7818064,Israel
Latchine,2,2022,loc,39.6401825,46.5488378,Azerbaijan
Freedom City,1,2022,loc,3.3020356,-54.0621344,France
Yongseong,1,2022,loc,35.79075,128.89093,South Korea
Iassinovataïa,1,2022,loc,48.1270606,37.8590172,Ukraine
Sereine,1,2022,loc,45.4072811,7.579068,Italy
comté de Chunghwa,2,2022,loc,24.08030745,120.5406336978995,Taiwan
Hwanghae,1,2022,loc,38.5709632,126.2465723,North Korea
Fizi,2,2022,loc,-18.1239696,179.0122737,Fiji
Croix-Rouge locale,1,2022,loc,48.85152845,2.3174615545978634,France
aéroport de Los Angeles,1,2022,loc,33.94216754999999,-118.42135906141588,United States
Illinois,1,2022,loc,40.0796606,-89.4337288,United States
aéroport Domodedovo de Moscou,1,2022,loc,55.40912105,37.904166212415895,Russia
Domodedovo Airport,1,2022,loc,55.40912105,37.904166212415895,Russia
Talangaï,2,2022,loc,-4.22231345,15.295398900830254,Congo-Brazzaville
sixième arrondissement de,1,2022,loc,48.8529313,2.3315102,France
ocelote,1,2022,loc,-25.2518635,-57.57140560115581,Paraguay
Colombia,1,2022,loc,4.099917,-72.9088133,Colombia
el Parque,1,2022,loc,36.7189617,-4.416466109142348,Spain
Medellín,1,2022,loc,6.269732449999999,-75.60255965090315,Colombia
Medellin,1,2022,loc,6.269732449999999,-75.60255965090315,Colombia
Amalfi,1,2022,loc,40.63367,14.6026095,Italy
Océan,1,2022,loc,41.9010428,12.4832837,Italy
Alliance,1,2022,loc,42.0971897,-102.8707145,United States
Aksai Chin,1,2022,loc,34.6870835,79.07771633783162,China
Dorozhnianka,1,2022,loc,47.58659,36.256939,Ukraine
Serebryanka,1,2022,loc,56.0389765,37.8370469,Russia
Konstantinovka,2,2022,loc,54.8042969,20.6889772,Russia
Israёl,6,2022,loc,30.8124247,34.8594762,Israel
Golani,1,2022,loc,24.08289585,78.43521245246399,India
Al-Watan,1,2022,loc,16.892694,43.807093,Yemen
Monastère Mater Ecclesiae,1,2022,loc,41.90379275,12.4511404178125,Vatican City
Église,1,2022,loc,45.911927000000006,-0.0902423224206356,France
Marktl am Inn,1,2022,loc,48.2554453,12.840460540161168,Germany
Freising,1,2022,loc,48.4008273,11.7439565,Germany
Beira,2,2022,loc,-19.828707,34.841782,Mozambique
Querétaro,1,2022,loc,20.8052225,-99.8837376,Mexico
